Li Amerîkayê jî ev pergal yê heyî, gelek parêzgeh ên heyîn dibêjinê swing states an jî ew parêzgeh in, ewên dengderên wana	282.7286376953125
Yanî çi yanî pirsgirêk em bêjin te berî nûke gotûbêj over pass a kir û giringiya wana, baş e nûke li Dihokê	266.06903076171875
bêdengiya şikandî nûke medyaya civakî ê û ragihandinê xelk gotûbêj diketin, ev ya giring e. Hindek car te te kêmasiyên heyîn,	331.5956115722656
1 kirin û ev rêka sar bûnê û helandina goştî dibe jêderên pîs bûnê, em dibêjinê salt contamination<.	262.65045166015625
Baş e. Di derbarê sextekariyên di hilbijartinan de ku hun gotûbêja wê yekê dikin. Li ser medyaya civakî xelk dibêje ev bû pêncî sal	315.9382629394531
em di kampa penaberan de ne. Tiştên me hemî hevbeş e. Yanî zehmetî ev e bes pa tiştên dî hemî weke me borandiye, çi zehmetî nemaye	306.2181701660156
Bi xwedê mala Riza wan, qiyametekî telefon kirin, gotin çarê tîrmehê werin, bes me ne wêrî bû bi rastî.	258.6070861816406
ê tê rahijê Mihemed xwe kiriye xwarinsazê steyk	155.79229736328125
Ev embar yê lîstokan evê IKEA	104.93218231201172
Eve ya destpêkê ye, telefonê ez ê bikim ji bo ezmûn ê yê te dît.	173.19113159179688
Wê xelek bikin. Niha eva ezmûn ez ê bikim, bes gengaz e çend hebê dî bikim	206.86207580566406
xişteye me, hemû çapkirî -- yani heta çendî heyvê, heta dozdeh heyva heşta.	202.1597900390625
Heta neha hemû derxistine, hemû çap kirine jî.	139.28460693359375
Erê bi xwedê. Vêca ez bi em nikarin te dîtiye wextê çi gava ez xişteye me danî be.	231.50347900390625
Parastina zêde e û got bi xwedê em tiştekî din nakin, got em jî şûxlê xwe dikin karê ku ji me ra --	243.4676513671875
sê çar li ba me doz çêbûn karê me.	118.30634307861328
ew bi xwe ji tiştê xweş di nav da ew beş ê ku wensa yekî bi wan tê zarokên biçûk jî xweş in û	250.34552001953125
henekan dike, tiştan wilo ji min re deynê bi Erebî û dixwînî. Carna, <peyam in wilo peyam ji bavê ra tên li ser telefonê.	324.8541259765625
Rast e. Her kes çika wa heye, civak ya wa heye, civatê wa hene bes ê me ahlê min li vir in. Mala mamên, metikênin, xwûha min e.	321.3330078125
gelek ê ku têne cem me kar dikin, kiryar ê me Ereb tên. Te dît dema tên û fêr dike ziman.	227.0160369873047
çirke. Zarokê maç ke, bi mînin di xêr û xweşiyê de.	147.3986358642578
Ew bi xwe amade ye. Hê me nexwariye, wê hînişk ekê bistînin piştre em ê bixwin.	238.32908630371094
Rast e, rast e. Ma em karin çi bikin? te ji bo rûnivîs a xwe te sîparîş da, te çi kir, te telefonî dibistanê kir?	278.2885437011719
Ew kekê ew e îşte paşîya xênî tu zû de tu nehatî ya, me bacan çandine, bacan û ew.	229.38458251953125
A mijar ^ mijar ku em vollyball ê çêkin hîn xweştir e, milet voleybolê re ji were mijar.	231.46070861816406
Zarok dikarin ji xwe ra werin. Yanî vollyball ê hîn alîkarî ji milet re.	209.24017333984375
Belê belê, keyfa min jî bi vollyball ê re tê ha. Em topekê bo xwe bikirin, em û toreke xwe peyda bikin, em bileyîzin.	268.3171691894531
Û ez xwe bi te re bêjim hêsa du kîlo heye ji vanê gêlaz yên sor ên biçûçik hana tune jê tije ye.	278.8946533203125
Bira ez li Tekzasê me. Min mala xwe aniye wê derê, zarokên min li vir in Çunkî ez bi karta kesk ê hatim.	277.3637390136719
Ne ne ev a ne ya Google ê ye?	87.3797378540039
erê ew kê Bedel Boselî ji bona Google	123.75587463378906
na ez yek karekê dikim, ji xwe karê min min digerîne kamyon eke min heye.	181.14317321777344
box truck dibêjin, ev qamyonet li Tirkiye dibêjin. Ji wan heye, ji kare bilez yan jî hot shot dibêjin li vira ka.	277.74835205078125
û piştra jî ez dibêjim ez alîkar im li ser daxwaznameyê.	163.64450073242188
Bi Xwedê bandorekî erênî hebû dêmek, nizanim hinek ji pîyasê tirsiyan	208.67054748535156
erênî çêbû. Ha zehf zêde îş çênebû ama îş jî ne hate girtin dêmek.	193.6195068359375
Ha, piştre jî em diçin, otomobîla xwe didine ber derî. Ew jî bi forklift ê bar dikin.	206.65777587890625
Piştre jî em diçin forklift ê peya dikin. Yanî têkilîyeke me jî bi mirovan re tune ye, ji bona li ser tendûristiya me jî bandorekî wê ya xirab tune ye yanî.	360.86883544921875
Belê. Tu çawanî, rewşa te çawa ne? Tu di zanîngehê da dixebitî, ne wisa?	205.14462280273438
zanîngeh -- zanîngeh evî derfetê dide we?	122.97322082519531
Baş im spas her hebî, bi xwedê ez û Arya keçika min, em hatine parkê. Ew ji xwe hûn dibêjin dadan, ji bo doşkirinê	285.93408203125
He. Em dibên dadan. Vêca ew yanî doş dike.	146.47946166992188
ev parêzgeh malbata me ya Indiana ê niha ew	142.28909301757812
Dibêje, korona korona ez bêzar im -- erê filan tiştên wisa	170.99899291992188
dibistana navendî, yanî wekî em dibêjin dibistana navendî	132.80580139160156
wek hema xwebexş î ji bo min waneye ewikê girt, ya Latînî.	209.98297119140625
sûd dibe. Belê ji bilî wê ew dixwaze Îspanyolî jî hîn be.	171.91879272460938
yanî IU hinekî wisa çi dibêjin hanî wek hîbrîd	155.58860778808594
Ne wisa ye? ya me jî hîbrîd dê be.	123.66127014160156
Li vir ders ji bo hinek beşan, yanî gengaz e ku jî piraniya bi undergrade jî wê tabî yê ku	239.26394653320312
didin. Belê ew em bêjin gengeşea waneyan wek gengeşe	154.27590942382812
Ê ewî hanî pêşniyar a wê pesend kir. Ewî	118.85480499267578
Ama em qebûl nakin. Ama qoltixa pêşiyê jî kes rûnane, ew jî qedexe ye. Kesînlîklê wa hilnadim.	259.56988525390625
Oh. dêmek ev girav ê ne wisa ye, dêmek di nîvê avê de ye?	168.17950439453125
girav e, erê girav -- girav. Tu bi otomobîlê diçî, li gemîyê siwar dibî bi otomobîla xwe, diçî giravê.	218.6964874267578
Rênas got ez li Remezan digeriyam, got got ez dixebitim. Min got rast e, min demdem ez jî ne hatim, cih a wî li nêzîkî Harlemê bû.	345.1078186035156
Wisa dereng mam navenda bajêr hatime cîranê te, min go ez ê werim ba te lê di wê leda hatime	240.6953887939453
Montrose Park heye. Hatime wira ji wir çûma malê dîsa, çûme navenda bajêr ê seet bû yazdeh	244.60508728027344
Ser sera, ser çava, ser sera çima na e.	90.39225006103516
tirsim Solîn xanim bibe bela serê vêca mezin be, vêca ji re re kûçikekê bistîne cewrikê cewrik	248.9581298828125
Yanî wisa di civateke giran da ku diaxivin wisa dibêjin lêbelê em jî normal ewke dibêjin kûçik.	246.3209686279297
Ya tu nayê bakurê da?	76.06930541992188
bi xwedê bêguman xilas bû. Ew çi deh çirkeyan falan dibêje ya.	190.61160278320312
Em diçin ewkê mamoste me li park ê ye. Cihê komeleya me ya kevin.	178.24176025390625
Û a gogling çike, çêkirî giha ye.	124.58676147460938
Bahadîn dibêje em diherin bi goglingê dileyizin Jîyan dixwaze were.	186.22377014160156
A Bahadîn ew çikê xwe tu dikanî xwendekar ê tiştekê bikî ha.	165.7641143798828
rahêner -- ew rahênerê goglingê moç tu bikî, wana pir para jî distînin, tu dizanî?	230.38333129882812
li ^zanîngeha Şîkago heye?	127.82540130615234
eger bawernameyek hebe tu kanî rahêner ê bikî	146.82162475585938
pir para distînin, tu dizanî. Gerçî a goglingê pir zêde tune ye, vanê dinê.	205.5410614013672
Belê belê, rast dibêjî. Belê belê, ev Amerîkî û gogdest.	145.29750061035156
Ha, mamoste te çi kir? Te ji xwe re malek dît li ewikê, Queensey bû, çi bû navê wî derveyî bajêr î?	291.272705078125
Queensey ya Queensey ne derveyî bajêr lo, çar demjimêr ye ji vir.	175.36976623535156
Me jî got Tirkî ye me hingê xwe nizanim rengînî	139.80284118652344
hindikahî wan, me xwe li xûya kir. Ew jî ji me ra ne baş bû li wê	185.19403076171875
Yaw dêmek li wir me hinekî xwe hêsa berda, me go li vira demokrasî heye, nizanim çi heye, çilo ama li vira jî cudahî	287.3971252441406
heke ez zû zû neçime bakurê, ez dikarim Jîyan jî bistînim, wê dem herin. Em karin nûçeyê bidine hevdû, ka çi bû.	289.3238220214844
Çêdibe. Ne ne baş e, baş e bi xwedê mamoste Ê Jîyan wê çi bike ji bonî dibistanê, ev semester were?	266.5447998046875
aniha nare ew ê li vir bimînin, ew ê li derekê rahênerî heye, wê li wa bike.	196.07147216796875
Ew ê rahênerîyê bike, laboratuwarê ew ê bixebite.	136.5548858642578
laboratuwar ew ê hinekê şarezayî mkillên xwe pêşve bibe, wê li dibistanê ji baş be wê çaxê, wê ji waneyan re jî baş bibe.	287.8832092285156
Rast e rast e Ê tu diçiye werzîşgehê me carna, werzîşgeh a?	170.45993041992188
dimeşan ew li werzîşgehê, îşte ku li em çênekirin.	161.2163543701172
Yaw em çûne serê çîya di Rocky Mountains , National Park .	124.30996704101562
Bi xwedê ba -- Ê pekî Çeko wexta tu çûyî te te go çûyi Rocky Mountains ê, bajarê Wyomingê min wêneya min wêneya  wa dîtin.	302.8129577636719
ajel min ne dît. Ama yanî ajel min serê Rocky Mountains "dît.	150.745849609375
vêca ji bo çarê tîrmehê li wê derê bû gelek mirov hebûn, jî gelek qelebalix bû.	227.00338745117188
Ow, ya heval serpêhatîya te jî tune ye. Min jî go min go weke tu ji çadir madira fêm dikî.	253.9824676513672
Ez tirsim, min got belki bahoz were de, nehat.	138.8683319091797
Me got dibe ku bahoz jî bibînin	103.11182403564453
Na na, çê nebûye Îro min di nûçeyê da seyr kir, go dibe ku bahoz were. Ji ber wê --	229.83279418945312
li benda wê bûn ya, min go min bahoz jî bidîta baş bû.	156.09393310546875
Yanî bindav ya da tiştik hene, qulûbe milûbe çi heye?	153.2471160888672
Li vira yaw niha bariya  îro baş bû. Vira bêjin	145.66033935546875
Vê ne yaw. Yek jî li vira ewik e mînak nêzîkî oqyanûsê ye.	189.30661010742188
Çunkî Osman got min firoîşgeheke raêxkan dîtiye, heralde ya Emrah dîtiye yanî,	231.59779357910156
Ev a Amazon Web Service heye, ji bo bawernameyê ez ê bikevime sinavê.	186.94418334960938
Video hene, hene. mînak waneya fêrkarîyê hene li ser Udemy yê, paşê li înternetê zehf in yanî.	241.0689239501953
ewikek hebû waneyeke fêrkarîyê.	109.73118591308594
Nêzîka dazdeh heb sertîfîkayên hene, cloud partitioner ew û Bahoz distand, ew e destpêker e.	235.61024475097656
Ew, mînak tu ne hewce ye tu destpêker ê bistînî, tu dikarî asta navîn jî dest pê bikî. Ya min asta navîn jî dest pê kir, çunkî destpêker ne hewce ye. Ez dikarim destpêkerê bistinim, e.	358.3998718261719
Yek ji Amazon bi xwe min bi xwe ra belgeya belgekirinê a wê heye, gelek baş jî yanî behs kiriye.	246.0313262939453
bi tenê serê sinavê tu para didî, ew e yanî.	148.77377319335938
Tabî tabî, tabî tabî tu dê para didî, ewkê Çend demjimêr bûn? Çend demjimêr nizanim ama heftê pers.	232.6328125
pirs a li ser senaryoya dipirsin. Mînak dibêjin kî mînak şîrketek	178.98240661621094
tu wê pareyî kêm bikî kî bila şîrket hindik para bide, mînak senaryo Question zehf hene.	242.58810424804688
Çeko Çeko ewik e, dêmek ew tiştên hîn bûne, wana ew dike.	168.8404083251953
Ya çunkî ev bawername baş e ji bo, mînak kurtejiyan ya xwe de bidî nîşan, mesela kompanî gele ew dikin, kurtejiyan da dinêrin dêmek.	303.68896484375
Ha, qet ne Tu diçiye eyaletekî nû, ez jî diçime nêzîkî navenda bajêr ê yanî wext digire, rast e.	270.4372253417969
Belê, belê. Ama min min nizanibû paşbingeha te ay tî heye, ew pir baş çêbû, min nizanibû.	229.42025756835938
E baş im, ev e kî ye? çi heye?	104.59658813476562
Xweş e baş bû, baş bû.	73.60032653808594
Bahadîn ev e çi ye? Ev e telefona çi ye jine dibê vê a li pey wê yekê biguvêşe pêy bi Kurdî xeber daye?	249.97935485839844
dawîya heftiyê tu dikare here Siyatilê.	131.3402862548828
tu çi jê re bêjî, Îngilizceyê mêrê malbatê.	132.7669219970703
cihê gerê binecih ew gana kê binivîsim, ji te ra bişînim.	175.567138671875
çend hewîner e, nizanim	98.28662109375
barkêşeke mezin, barkêşe dirêj	88.03083038330078
barkêş ev e ye, îcar ew ê bê ka ew	126.71578979492188
Li wir ev covîd nozdeh e.	102.87385559082031
Ez bi xwe ez zebeş heye, kelek hen in, şeftalî heye, paşê	167.30323791503906
Eger xilas bibe, eger perpûnê bibînin, ofîsa we li kû derê ye ya da we li kû derê ye, cihê şirketa we?	257.21881103515625
Na, ew dûr dişixulin seba wê	108.47174072265625
yê em misogerîya jiyanê ê çe dikin.	115.4808349609375
û veberanîn yanî tu	79.71532440185547
bixwazî seba xwe biye seba pîreka xwe be zarokê xwe be tu  misogerîya jiyanê ê bixwazî	211.234130859375
seba wan çê dikî daxwaznameya me, ew e.	125.15198516845703
dibê daxwaznameyeke hindirîn yanî hindirîn yanî	127.46418762207031
Erê, em bi tenê dikarin bîst û pênc nefsa bixine hindirû de.	191.7976837158203
lê bigelemperî zaten yê piçekê îxtîyar, yanî ew nayên.	172.97943115234375
mirîşka ku nava navê dibên mirîşka baş pijartî yanî nava wê a wilo dagirtî ye bi	206.00473022460938
ezbol dêmek.	61.931312561035156
Erê bi xwedê nanê yê ha lo em yê spî jî yê piçekê wilo reş jî em dêmek çê dikin genelde.	240.18685913085938
aliyê me, yê ji memleketê me wa dera weke Ereba wa tevda rojhilata navîn ji yê spî re keyfa wa tê, lê yê Amerîkalî	272.4295349121094
dibê mor	51.61700439453125
mor dêmek. Keyfa wa ji yê piçekê wilo bi reşîtî ve wilo mesela bê qehweyî tê. Ew aslinda bi rastî ew baştir e yanî.	302.66827392578125
Ez bi xwe -- tu	71.19525146484375
e ye teknolojîya agahîyan vîya ew ya dûr ya, malê dixebitin ya.	173.51522827148438
hevwelatî ê Amerîkî be.	87.62916564941406
rojekê çû peymangehê, rojekê li malê ye. Lê ez nizanim qet înterneta wî camêrî ne baş e, ez nizanim pirsgirêka wî çi ye feqîro.	310.106689453125
mijar ew camêra ez ji we ra dersa didim, em hemû ew ê dixebitim, teknolojîya agahîyan dixebitin ya,	265.08538818359375
devoka Tacîkî çawa ye û ya Îranî ya Tehranê çawa ye?	141.67250061035156
dibê em hînî hînî alfabeya Kîrîlî bûbana, ji ber ku em bikaribin nîşanan bixwînin.	215.02694702148438
Ya alfabeya Kîrîl ji kê standine? Hinistan an ew a Hindistanê standine ji kê standine?	178.1261444091797
Ji bonî li wê derê qedexe nîne, xelk diçe wê derê dêmek. Ji bonî bênvedan ji bonî demê li wir derbas dikin.	252.13400268554688
Tu tu nikarî bipirsî lê bes amûreke me dî heye, dibêjinê The Question Answer heke pirseke te hebe	244.34190368652344
an bêdeng dikî û tu pê diaxivî, tu bêdeng dikî, tu dikarî biaxivî.	160.0755157470703
di wextê waneyê de ye an piştî waneyê yek ku ew yek ku demjimêrên xebatê e, çawa ye?	211.89373779296875
çîk heye, demjimêrên xebatê me hene, weke dî jî heke pirseke te hebe	187.4825439453125
Ê pekî yanî ew eynî mamoste bersivê dide an camêrek alîkarê wî heye?	196.31675720214844
alîkarê wî heye.	70.48712921142578
alîkarê wî heye û weke dî jî em ji xeynî dersê têknîkî em yê tiştî jî dibînin ê pola reftarê dibînin, dibêjin FA skills.	300.5782165527344
Erê erê, ji bonî vî şuxulî ti pargîdanî evê ku kar didin dawa bawernameyê nakin ya rastî.	239.20669555664062
Çunkî ev mekteba ku em dixwînin li fêrgeh e li zanîngehê ye	174.90557861328125
çi major a wê tune ye, dibistana wê tune ye. Ji bo wilo ew bi xwe jî dizanin evnakê ji dibistaneke weke standiye, ew bi xwe jî dizanin.	296.3358459472656
ji bonî amûr in hene em ê wan bikar bînin, heke tu bawernameyê wan tu bi xwe ji xwe re bistînî baş e, em bawernameyên wan ji xwe re distînin niha.	312.0637512207031
Mînak ji bonî java dibêjin bawernameye o c a heke tu ji xwe ra bawernameye o c a bistînî, wateya wê tu dizanî java ye.	276.3016357421875
yanî dibêjin li Kurdistanê piçekê rewş ne baş e ya rastî.	142.3617706298828
Yanî piçekê rewş ne baş li wa da niha.	124.8911361694336
E, li Midyad û Nisêbin niha sih û pênc, çil mîl nava me da heye.	205.54542541503906
Ew yanî karê giran jî pir min nikaribû çêbikira na.	150.10476684570312
Aniha deh pazdeh deqîqa riya kurterê heye, pazdeh	140.37841796875
mînak, tu dixê avê îşte paşê kîmên avê û bêjim	144.58871459960938
kiryar zehf têne vira dizanî?	112.08679962158203
Endezyarî em dibêjin, ez taxmîn nakim ew be.	134.25277709960938
Bêje ez ê ji xwe re rahênerî bigerim, bêje ez ê wî karî bikim, bêje heta ez bigehim	196.72962951660156
dêmek, heye ku dîsa bên. dema dîsa bigirin, neçar weke tu dibêjî, rakirin û gehandin tenê wê çêbin.	256.14923095703125
du sê cihê ewik hene yanî du sê cihê ast hene, ya xwarê wexta ez diçim, yanî av digehê pêyê min.	243.74139404296875
bi rastî ha, nizanim sosret e bi Xwedê, tiştek nabe dibe ku tiştek tevlihev bûbe. Tu çi dikî tu hê li bajarê xwe yî an?	314.3870849609375
Lê ew mijara Monroe County heye, nava binê Bloomington.	146.225830078125
Mijara County ya te jî ew cihê ku tu lê dimînî, binê ewê de ye, binê Monroe County yê de ye.	201.38072204589844
Yanî wekî hevalê odeyê	84.87041473388672
Ji bo hinga hevalê odeyê tek nade, ez dibêjim ji bo odeyekê?	157.54664611816406
ê hûn çawa wek xwendekar e, çawa ye?	118.38542175292969
Zanyarîya siyasî da, min hema hema qetand, çar heb waneyên min mane, ez wan çar waneyan bidim ez diqetînim.	252.7468719482422
Min dev ji Zanyarîya siyasî ê berda min got viya ji min re ne gerek e, ez dixwazim li ser ziman ew bibim	243.40977478027344
kete mastirê li vir, international studies ay yû yê da yanî li zanîngehê.	171.93724060058594
ez ez niha di qeyran de min ev kir, yanî min li ser Beloçî hînekî min ew kir, min	209.7735595703125
Bi Xwedê ew yanî ez jî li ser ew xwandin ew a min, wek hûn jî dizinan yên min li ser Kurdi ye.	212.72637939453125
fermana wan	41.208946228027344
ji xwe Bahdînî, li ez ew dikim Bahdînî wekî ewê ye, te dît jê re dibêjin domandineke devkî	249.95484924316406
bi Înglîzî jê re dibêjin domandineke devkî yanî	148.27769470214844
peyam bi ji	49.393455505371094
li ser fonetîka wê, li ser dengkirinê a wê dixwazin	136.70773315429688
transkrîpsiyon dizanî çi ye, erê?	106.42552185058594
min ez bi ewê minre ez ditirsim, karta kesk ê min salek dinê ez dibim.	186.6563262939453
Ez ê binêrim yanî şîva çito dikene, yanî ewekî bibîne serkarekî bibîne ya.	186.4053955078125
hesab min jî yanî temam tê hinek ev ders dibên, hîbrîd hîbrîd	169.1822967529297
Yanî ez dijmêrim milet yanî wê bixwaze were bixwe jî bixwaze.	154.66189575195312
Baş e. Mînak li wê ez dibêjim girav an di giravê, li wir Gulistan ez dikarim mesela	199.04425048828125
di xwe dikî avê de jî, tu dikarî mînak çiyagerî ê bikî ji xwe re, nava wan cîyan bigerî? Ew çawa ye?	260.2724304199219
Yaw, ya rastî min dixwest ku çiyagerî ê bikim, te dît ku nexşe di destê me de hebû, xelîte hebû.	234.88095092773438
Erê, nexşe bi me re hebû.	97.94449615478516
nexşe hebû. Hanî min mêzand û hanî min digot me herine vê derê û me hanî di	181.41055297851562
Cîkê de dimeyzand, di telefonê de min dimêzand Çiqasî dûrî me ye felan. Yek cihekî rojekî min got em çiyagerîyê bikin.	295.180419921875
ya gora ku min dîtî hebû di nexşe ê da.	128.4966583251953
Erê, lê hanî mijar ku tu bêje derên wilo mezin cihê çiyagerîyê felan hebûn me bixwe nedîtin yanî.	245.4104461669922
Ne mezin e. Ez bawer dikim belkî ew nexşe -- ez bawer dikim belkî ew nexşe a ku dane me ew kevin jî bû.	228.89048767089844
beraveke dî hebû, min navê wê ji bîr kir, yanî çîkeke dî hebû, deryayeke dî hebû, dera ku te xwe dikiriyê de.	242.14926147460938
Yanî ez bawer dikim ew nexşe ew a ku dane me, ez bawer dikim ew kevin bû dibe ku ji bo ku me trailer nedît.	235.48977661132812
Cihê ku em bêjin çiyagerî tê de ne, me ew der nedît, ez dibêjim dibe ku jî li bo wilo jî be.	238.51495361328125
bi xwedê het heta vêga em ew çi dibêjine wa, ew ezmûn tê de, ya baş kîjane bi Şukrîî nav nargîla de?	289.31982421875
ez li malê workout dikim bi serê xwe.	120.86693572998047
Rastî ya min sepanek heye.	88.74039459228516
Nihake workout ê dikim.	86.1785888671875
serê wilo heftîyekê mesela ez ya min ez piranîya çîkê dikim, squat û tiştên wilo.	223.92152404785156
şinava jî dikşînim ama piranîya ez squat û wan dikim, ew jî	175.2253875732422
vê têla talî sepanek heye, navê vê workout e. Tu dikarî pê bişixûlî aslinde. Min gote --	265.93695068359375
î bo bêkarî ji ber waneka kar dikim hinekê.	138.52764892578125
Yanî ew roja jidayikbûn tu dibêjî, tu dibê ewe gelo?	152.83663940429688
