					
					
Sus Señorías han solicitado un debate sobre el tema para los próximos días, en el curso de <L1>este</L1> período de sesiones.	You have requested a debate on this subject in the course of the next few days, during this part-session.				
Sus Señorías han solicitado un debate sobre el tema para los próximos días, en el curso de <N1></N1> período de sesiones.	You have requested a debate on this subject in the course of the next few days, during this part-session.				
FALSE					
					
Invito a todos a que nos pongamos de <L1>pie</L1> para guardar un minuto de silencio.	Please rise, then, for this minute' s silence.	base fundamento pie soporte | pata pie | mano pie | base cimiento fundamento pie			
Invito a todos a que nos pongamos de <N1></N1> para guardar un minuto de silencio.	Please rise, then, for this minute' s silence.				
FALSE					
					
Tiene importancia este compromiso en la medida en que la Comisión es un <L1>organismo</L1> que tiene el monopolio de la iniciativa de acuerdo con los Tratados y, por lo tanto, configura básicamente lo que va a ser la actividad política y legislativa de este Parlamento en los próximos cincos años.	This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.	organismo ser ser vivo			
Tiene importancia este compromiso en la medida en que la Comisión es un <N1></N1> que tiene el monopolio de la iniciativa de acuerdo con los Tratados y, por lo tanto, configura básicamente lo que va a ser la actividad política y legislativa de este Parlamento en los próximos cincos años.	This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.				
FALSE					
					
Recuerdo además, señora Presidenta, que este Parlamento votó en dos ocasiones en la anterior legislatura su confianza en el Presidente Prodi; en esta legislatura la votó de nuevo en <L1>julio</L1> y después, con la nueva Comisión en funciones, volvió en septiembre a darle un voto de confianza a toda la Comisión.	I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.				
Recuerdo además, señora Presidenta, que este Parlamento votó en dos ocasiones en la anterior legislatura su confianza en el Presidente Prodi; en esta legislatura la votó de nuevo en <N1></N1> y después, con la nueva Comisión en funciones, volvió en septiembre a darle un voto de confianza a toda la Comisión.	I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.				
FALSE					
					
El <L1>grupo</L1> PPE-DE solicita que se retire este punto del orden del día.	The PPE-DE Group is requesting that this item be taken off the agenda.	conjunto grupo | agrupación colectivo grupo | círculo grupo | banda conjunto grupo			
El <N1></N1> PPE-DE solicita que se retire este punto del orden del día.	The PPE-DE Group is requesting that this item be taken off the agenda.				
FALSE					
					
Por lo tanto, reitero la propuesta de mantener esta pregunta oral a la Comisión y al Consejo para saber de una vez por todas cuál es la posición de esos dos órganos en lo que se refiere a esta propuesta relativamente modesta, pero que sería una señal importante para la opinión, sobre todo después de la conmoción que suscitó el <L1>fracaso</L1> de la Conferencia de Seattle.	I therefore repeat the proposal that this oral question to the Commission and the Council should be retained so that we can find out, once and for all, the positions of these two bodies regarding the proposal which is relatively modest but which would give a clear message to public opinion, particularly after the tide of feeling generated by the failure of the Seattle Conference.	derrota fracaso pérdida | derrota fracaso frustración			
Por lo tanto, reitero la propuesta de mantener esta pregunta oral a la Comisión y al Consejo para saber de una vez por todas cuál es la posición de esos dos órganos en lo que se refiere a esta propuesta relativamente modesta, pero que sería una señal importante para la opinión, sobre todo después de la conmoción que suscitó el <N1></N1> de la Conferencia de Seattle.	I therefore repeat the proposal that this oral question to the Commission and the Council should be retained so that we can find out, once and for all, the positions of these two bodies regarding the proposal which is relatively modest but which would give a clear message to public opinion, particularly after the tide of feeling generated by the failure of the Seattle Conference.				
FALSE					
					
Sería útil que el historial de la Cámara registrara cómo percibe la gente lo que hemos hecho a la luz de sus propios <L1>análisis</L1> políticos.	It would be useful for the record of the House to state how people perceive what we have just done in the light of their own political analysis.	análisis escrutinio examen inspección | análisis pensamiento analítico			
Sería útil que el historial de la Cámara registrara cómo percibe la gente lo que hemos hecho a la luz de sus propios <N1></N1> políticos.	It would be useful for the record of the House to state how people perceive what we have just done in the light of their own political analysis.				
FALSE					
					
Lo siento mucho, señor Hänsch, señor Cox, no <L1>he</L1> advertido que ustedes pedían la palabra.	I am terribly sorry, Mr Hänsch and Mr Cox. I did not see you asking to speak.				
Lo siento mucho, señor Hänsch, señor Cox, no <N1></N1> advertido que ustedes pedían la palabra.	I am terribly sorry, Mr Hänsch and Mr Cox. I did not see you asking to speak.				
FALSE					
					
Yo como austríaco, pero creo que todos nosotros tenemos aún un vivo recuerdo de la <L1>catástrofe</L1> que el año pasado costó la vida a numerosas personas en el <L2>túnel</L2> del Tauern y en el que después hubo que reconstruir durante largos meses y con un gigantesco gasto financiero lo que fue destruido por el incendio en el túnel.	As an Austrian, I still have a vivid memory, as, I believe, we all do, of the catastrophe which cost so many human lives last year in the Tauern Tunnel, where subsequent work to rebuild the parts of the tunnel which had been destroyed in this fire continued for many months at huge expense.				
Yo como austríaco, pero creo que todos nosotros tenemos aún un vivo recuerdo de la <N1></N1> que el año pasado costó la vida a numerosas personas en el <N2></N2> del Tauern y en el que después hubo que reconstruir durante largos meses y con un gigantesco gasto financiero lo que fue destruido por el incendio en el túnel.	As an Austrian, I still have a vivid memory, as, I believe, we all do, of the catastrophe which cost so many human lives last year in the Tauern Tunnel, where subsequent work to rebuild the parts of the tunnel which had been destroyed in this fire continued for many months at huge expense.				
FALSE					
					
Este reacondicionamiento, que duró varios meses, cortó esta importante vía de transporte entre el <L1>norte</L1> y el <L2>sur</L2> de Europa.	The renovation project, which lasted for months, cut off this important route between the north and south of Europe.				
Este reacondicionamiento, que duró varios meses, cortó esta importante vía de transporte entre el <N1></N1> y el <N2></N2> de Europa.	The renovation project, which lasted for months, cut off this important route between the north and south of Europe.				
FALSE					
					
El desvío consiguiente del transporte por esta <L1>causa</L1> llevó hasta el límite de lo soportable a muchos miles de ciudadanos de la UE.	The traffic which had to be diverted because of this stretched the patience of many thousands of people in the EU to the limit.	causa motivo razón | agente causal causa | causa porqué | caso causa proceso | causa motivo ocasión razón			
El desvío consiguiente del transporte por esta <N1></N1> llevó hasta el límite de lo soportable a muchos miles de ciudadanos de la UE.	The traffic which had to be diverted because of this stretched the patience of many thousands of people in the EU to the limit.				
FALSE					
					
En determinadas localidades de mi <L1>país</L1> se produjo realmente una situación caótica.	In fact, all hell broke loose in some municipalities in my province.	estado nación país república | casa hogar país | nación país pueblo | estado nación país tierra			
En determinadas localidades de mi <N1></N1> se produjo realmente una situación caótica.	In fact, all hell broke loose in some municipalities in my province.				
FALSE					
					
