					
					
Comme vous avez pu le constater, le grand <L1>bogue</L1> de l'an 2000 ne s'est pas produit. En revanche, les citoyens d'un certain nombre de nos pays ont été victimes de catastrophes naturelles qui ont vraiment été terribles.	Although, as you will have seen, the dreaded 'millennium bug' failed to materialise, still the people in a number of countries suffered a series of natural disasters that truly were dreadful.	punaise bogue insecte écoute			
Comme vous avez pu le constater, le grand <N1></N1> de l'an 2000 ne s'est pas produit. En revanche, les citoyens d'un certain nombre de nos pays ont été victimes de catastrophes naturelles qui ont vraiment été terribles.	Although, as you will have seen, the dreaded 'millennium bug' failed to materialise, still the people in a number of countries suffered a series of natural disasters that truly were dreadful.				
FALSE					
					
Cependant, je vous demande, conformément à l'orientation désormais constamment exprimée par le Parlement européen et toute la Communauté européenne, d'intervenir auprès du président et du gouverneur du Texas, Monsieur Bush, en faisant jouer le prestige de votre mandat et de l'Institution que vous représentez, <L1>car</L1> c'est Monsieur Bush qui a le pouvoir de suspendre la condamnation à mort et de gracier le condamné.	However, I would ask you, in accordance with the line which is now constantly followed by the European Parliament and by the whole of the European Community, to make representations, using the weight of your prestigious office and the institution you represent, to the President and to the Governor of Texas, Mr Bush, who has the power to order a stay of execution and to reprieve the condemned person.	bus autobus car | quand car lorsque puisque aussi comme également que tant pendant que même | car autobus entraîneur répétiteur | gestionnaire administrateur patron car directeur cadre directrice gérant dirigeant entraîneur | car AS arsenic			
Cependant, je vous demande, conformément à l'orientation désormais constamment exprimée par le Parlement européen et toute la Communauté européenne, d'intervenir auprès du président et du gouverneur du Texas, Monsieur Bush, en faisant jouer le prestige de votre mandat et de l'Institution que vous représentez, <N1></N1> c'est Monsieur Bush qui a le pouvoir de suspendre la condamnation à mort et de gracier le condamné.	However, I would ask you, in accordance with the line which is now constantly followed by the European Parliament and by the whole of the European Community, to make representations, using the weight of your prestigious office and the institution you represent, to the President and to the Governor of Texas, Mr Bush, who has the power to order a stay of execution and to reprieve the condemned person.				
FALSE					
					
Madame la Présidente, comment se fait-il que le Parlement ne se conforme pas à la réglementation en matière de santé et de sécurité qu'il <L1>vote</L1> ?	Madam President, can you tell me why this Parliament does not adhere to the health and safety legislation that it actually passes?	élire voter scrutin votation voix vote | vote voter voix | vote voix			
Madame la Présidente, comment se fait-il que le Parlement ne se conforme pas à la réglementation en matière de santé et de sécurité qu'il <N1></N1> ?	Madam President, can you tell me why this Parliament does not adhere to the health and safety legislation that it actually passes?				
FALSE					
					
Comment se fait-il qu'aucun <L1>test</L1> de qualité de l'air n'ait été réalisé dans ce bâtiment depuis notre élection ?	Why has no air quality test been done on this particular building since we were elected?	essai test expérimentation | test examen épreuve | essai test épreuve | essai test examen procès épreuve | test tester | essai test examen épreuve | test interroger tester quiz | test éprouver tester			
Comment se fait-il qu'aucun <N1></N1> de qualité de l'air n'ait été réalisé dans ce bâtiment depuis notre élection ?	Why has no air quality test been done on this particular building since we were elected?				
FALSE					
					
Comment se fait-il que le <L1>comité</L1> de santé et d'hygiène ne se soit plus réuni depuis 1998 ?	Why has there been no Health and Safety Committee meeting since 1998?	commission comité | paragraphe égard respecter relatif matière comité aspect lieu respect			
Comment se fait-il que le <N1></N1> de santé et d'hygiène ne se soit plus réuni depuis 1998 ?	Why has there been no Health and Safety Committee meeting since 1998?				
FALSE					
					
Nous allons <L1>voter</L1> sur la demande du groupe PPE-DE visant à retirer la question orale concernant l' impôt sur le capital de l' ordre du jour.	We shall proceed to vote on the PPE-DE Group' s request that the oral question regarding the capital tax be withdrawn from the agenda.	voter suffrage droit de vote voix | voter voix | élire voter voix | élire voter scrutin votation voix vote | abstenir voter voix | vote voter voix			
Nous allons <N1></N1> sur la demande du groupe PPE-DE visant à retirer la question orale concernant l' impôt sur le capital de l' ordre du jour.	We shall proceed to vote on the PPE-DE Group' s request that the oral question regarding the capital tax be withdrawn from the agenda.				
FALSE					
					
Il serait utile de consigner au procès-verbal du Parlement la manière dont les gens perçoivent ce que nous venons de faire, à la lumière de leur propre <L1>analyse</L1> politique.	It would be useful for the record of the House to state how people perceive what we have just done in the light of their own political analysis.	psychanalyse analyse | examen étudier analyse enquête | analyse analyse qualitative			
Il serait utile de consigner au procès-verbal du Parlement la manière dont les gens perçoivent ce que nous venons de faire, à la lumière de leur propre <N1></N1> politique.	It would be useful for the record of the House to state how people perceive what we have just done in the light of their own political analysis.				
FALSE					
					
L'ordre du jour appelle le rapport (A5-0105/1999) de M. Koch, au nom de la commission de la politique régionale, des transports et du tourisme, concernant la position commune arrêtée par le Conseil en vue de l'adoption de la directive du Parlement européen et du Conseil relative aux exigences minimales applicables à l'examen des conseillers à la sécurité pour le transport par route, par <L1>rail</L1> ou par voie navigable de marchandises dangereuses (C5-0208/1999 - 1998/0106(COD)).	The next item is the report (A5-0105/1999) by Mr Koch, on behalf of the Committee on Regional Policy, Transport and Tourism, on the common position adopted by the Council with a view to adopting a European Parliament and Council directive on the harmonisation of examination requirements for safety advisers for the transport of dangerous goods by road, rail or inland waterways (C5-0208/1999 - 1998/0106(COD)).	fulminer rail | rail rails | honnir insulter diffamer calomnier rail | piste route voie chemin rail | rail fer | garde-corps rampe rail | voie ferrée train rail chemin de fer			
L'ordre du jour appelle le rapport (A5-0105/1999) de M. Koch, au nom de la commission de la politique régionale, des transports et du tourisme, concernant la position commune arrêtée par le Conseil en vue de l'adoption de la directive du Parlement européen et du Conseil relative aux exigences minimales applicables à l'examen des conseillers à la sécurité pour le transport par route, par <N1>voie ferrée</N1> ou par voie navigable de marchandises dangereuses (C5-0208/1999 - 1998/0106(COD)).	The next item is the report (A5-0105/1999) by Mr Koch, on behalf of the Committee on Regional Policy, Transport and Tourism, on the common position adopted by the Council with a view to adopting a European Parliament and Council directive on the harmonisation of examination requirements for safety advisers for the transport of dangerous goods by road, rail or inland waterways (C5-0208/1999 - 1998/0106(COD)).				
TRUE					
					
Je vous demande d'approuver la proposition d'amendement adoptée à l'unanimité par la commission de la politique régionale, des transports et du <L1>tourisme</L1> et relative au calendrier de mise en uvre de la directive.	The one unanimously adopted amendment of the Committee on Regional Policy and Transport, which concerns the timetable for implementing the directive, is something which I would urge you to support.				
Je vous demande d'approuver la proposition d'amendement adoptée à l'unanimité par la commission de la politique régionale, des transports et du <N1></N1> et relative au calendrier de mise en uvre de la directive.	The one unanimously adopted amendment of the Committee on Regional Policy and Transport, which concerns the timetable for implementing the directive, is something which I would urge you to support.				
FALSE					
					
En n'imposant aucune <L1>date</L1> spécifique de mise en uvre de la directive par les États membres mais en leur octroyant un délai de trois mois après l'entrée en vigueur de ladite directive, nous introduisons une clause de flexibilité qui nous prémunit de tout retard dans la mise en uvre.	By not setting a specific date for the Member States to implement the directive and instead giving them a period of three months after its entry into force, we are introducing a flexibility clause which ensures that the directive will be implemented without delay.	date dater datte | date présent jour datte | date date limite échéance délai date butoire | date datte			
En n'imposant aucune <N1></N1> spécifique de mise en uvre de la directive par les États membres mais en leur octroyant un délai de trois mois après l'entrée en vigueur de ladite directive, nous introduisons une clause de flexibilité qui nous prémunit de tout retard dans la mise en uvre.	By not setting a specific date for the Member States to implement the directive and instead giving them a period of three months after its entry into force, we are introducing a flexibility clause which ensures that the directive will be implemented without delay.				
FALSE					
					
En tant qu'Autrichien - mais je pense qu'il en est de même pour nous tous -, j'ai encore un souvenir vivace de la catastrophe qui, l'année dernière, a coûté de nombreuses vies dans le <L1>tunnel</L1> du Tauern et imposé par la suite, pendant de nombreux mois, des travaux de reconstruction des destructions provoquées par cet incendie, travaux dont l'impact financier a été gigantesque.	As an Austrian, I still have a vivid memory, as, I believe, we all do, of the catastrophe which cost so many human lives last year in the Tauern Tunnel, where subsequent work to rebuild the parts of the tunnel which had been destroyed in this fire continued for many months at huge expense.	tunnel antre terrier trou | galerie tunnel			
En tant qu'Autrichien - mais je pense qu'il en est de même pour nous tous -, j'ai encore un souvenir vivace de la catastrophe qui, l'année dernière, a coûté de nombreuses vies dans le <N1></N1> du Tauern et imposé par la suite, pendant de nombreux mois, des travaux de reconstruction des destructions provoquées par cet incendie, travaux dont l'impact financier a été gigantesque.	As an Austrian, I still have a vivid memory, as, I believe, we all do, of the catastrophe which cost so many human lives last year in the Tauern Tunnel, where subsequent work to rebuild the parts of the tunnel which had been destroyed in this fire continued for many months at huge expense.				
FALSE					
					
Le <L1>trafic</L1> de détournement qui en a résulté a accablé des milliers de citoyens de l'UE jusqu'aux limites du supportable.	The traffic which had to be diverted because of this stretched the patience of many thousands of people in the EU to the limit.	routier route traite trafic | commerce échange trafic			
La <N1>circulation</N1> de détournement qui en a résulté a accablé des milliers de citoyens de l'UE jusqu'aux limites du supportable.	The traffic which had to be diverted because of this stretched the patience of many thousands of people in the EU to the limit.				
TRUE					
					
Je tiens d'abord à remercier le rapporteur pour son travail <L1>technique</L1> extrêmement précis dans ce dossier et ensuite la Commission pour la proposition qu'elle a formulée.	I would like, first of all, to thank the rapporteur for his exceptionally accurate and technical work on the report and, secondly, the Commission for the proposal it has submitted.	compétence technique | technique ingénierie technologie | technique procédé mode méthode | technique technologique | technique méthode | recherche appliquée technique ingénierie technologie			
Je tiens d'abord à remercier le rapporteur pour son travail <N1></N1> extrêmement précis dans ce dossier et ensuite la Commission pour la proposition qu'elle a formulée.	I would like, first of all, to thank the rapporteur for his exceptionally accurate and technical work on the report and, secondly, the Commission for the proposal it has submitted.				
FALSE					
					
En outre, une enquête menée dans des ports belges, finnois et japonais a révélé que 50 pour <L1>cent</L1> des conteneurs avec un chargement partiellement dangereux n'étaient pas correctement déchargés.	Furthermore, it has transpired that research in the ports in Belgium, Finland, but also in Japan has shown that 50% of containers with partially dangerous cargo are not delivered correctly for shipment.	centime cent | pourcentage pour cent pct commission pourcent cent | 100 siècle cent | centime penny pièce cent | 100 cent			
En outre, une enquête menée dans des ports belges, finnois et japonais a révélé que 50 pour <N1></N1> des conteneurs avec un chargement partiellement dangereux n'étaient pas correctement déchargés.	Furthermore, it has transpired that research in the ports in Belgium, Finland, but also in Japan has shown that 50% of containers with partially dangerous cargo are not delivered correctly for shipment.				
FALSE					
					
